ID1,ID2,total_ibd_length,proportion_ibd
VBS70242-7065STDY13152759_bissau,VBS79022-7065STDY13144699_bissau,5168692,0.09715461553088302
VBS70242-7065STDY13152759_bissau,VBS79024-7065STDY13144701_bissau,999791,0.018792822287773594
VBS70242-7065STDY13152759_bissau,VBS79029-7065STDY13144706_bissau,1841296,0.034610382077042465
VBS70242-7065STDY13152759_bissau,VBS79062-7065STDY13144741_bissau,3255498,0.061192784664197176
VBS70242-7065STDY13152759_bissau,VBS79064-7065STDY13144743_bissau,1417833,0.02665065358934107
VBS70242-7065STDY13152759_bissau,VBS79152-7065STDY13144834_bissau,758848,0.01426387675767477
VBS70242-7065STDY13152759_bissau,VBS79193-7065STDY13144876_bissau,3353319,0.06303150162505429
VBS70242-7065STDY13152759_bissau,VBS79195-7065STDY13144878_bissau,971799,0.01826666363913667
VBS70242-7065STDY13152759_bissau,VBS79209-7065STDY13144892_bissau,1295325,0.024347901241269756
VBS70243-7065STDY13152760_bissau,AG0082-C_bissau,514628,0.00967333427517586
VBS70243-7065STDY13152760_bissau,AG0102-C_bissau,753782,0.014168652418077934
VBS70243-7065STDY13152760_bissau,AG0106-C_bissau,1101010,0.02069541060787865
VBS70243-7065STDY13152760_bissau,AG0108-C_bissau,10493290,0.19723975729334609
VBS70243-7065STDY13152760_bissau,AG0111-C_bissau,2588826,0.048661517209064455
VBS70243-7065STDY13152760_bissau,AG0120-C_bissau,1665585,0.031307586195696284
VBS70243-7065STDY13152760_bissau,AG0121-C_bissau,476613,0.008958775793183412
VBS70243-7065STDY13152760_bissau,AG0123-C_bissau,1114783,0.020954298256766774
VBS70243-7065STDY13152760_bissau,AG0124-C_bissau,1963923,0.03691537123846002
VBS70243-7065STDY13152760_bissau,AG0127-C_bissau,381796,0.007176524271755603
VBS70243-7065STDY13152760_bissau,AG0128-C_bissau,604330,0.011359440416217205
VBS70243-7065STDY13152760_bissau,AG0129-C_bissau,1242658,0.023357932766428342
VBS70243-7065STDY13152760_bissau,AG0133-C_bissau,1933435,0.036342295899804596
VBS70243-7065STDY13152760_bissau,AG0138-C_bissau,441134,0.008291885871241807
VBS70243-7065STDY13152760_bissau,AG0144-C_bissau,906694,0.017042901177736738
VBS70243-7065STDY13152760_bissau,AG0145-C_bissau,1147211,0.021563839291991058
VBS70243-7065STDY13152760_bissau,AG0147-C_bissau,2692515,0.05061053350366698
VBS70243-7065STDY13152760_bissau,AG0148-C_bissau,528757,0.009938913567351878
VBS70243-7065STDY13152760_bissau,AG0152-C_bissau,587660,0.011046098580236299
VBS70243-7065STDY13152760_bissau,AG0156-C_bissau,1732625,0.032567720369911034
VBS70243-7065STDY13152760_bissau,AG0162-C_bissau,1089257,0.020474492395624086
VBS70243-7065STDY13152760_bissau,AG0169-C_bissau,1236404,0.023240377886870778
VBS70243-7065STDY13152760_bissau,AG0178-C_bissau,980245,0.018425420996466886
VBS70243-7065STDY13152760_bissau,AG0183-C_bissau,6009027,0.11295018312170572
VBS70243-7065STDY13152760_bissau,AG0197-C_bissau,3328579,0.06256647001004724
VBS70243-7065STDY13152760_bissau,AG0203-C_bissau,2025888,0.038080111902320656
VBS70243-7065STDY13152760_bissau,AG0204-C_bissau,1523376,0.028634519059942912
VBS70243-7065STDY13152760_bissau,AG0214-C_bissau,413385,0.007770294833051395
VBS70243-7065STDY13152760_bissau,AG0221-C_bissau,404062,0.0075950527252619535
VBS70243-7065STDY13152760_bissau,AG0226-C_bissau,1042600,0.019597492393142915
VBS70243-7065STDY13152760_bissau,AG0229-C_bissau,910299,0.017110663464402074
VBS70243-7065STDY13152760_bissau,AG0232-C_bissau,907844,0.017064517441166733
VBS70243-7065STDY13152760_bissau,AG0446-CW_bissau,5278133,0.09921175073613715
VBS70243-7065STDY13152760_bissau,VBS70247-7065STDY13152764_bissau,992098,0.01864821888380232
VBS70243-7065STDY13152760_bissau,VBS70253-7065STDY13152770_bissau,5040848,0.09475156372049652
VBS70243-7065STDY13152760_bissau,VBS70257-7065STDY13152774_bissau,1667053,0.03133517982588344
VBS70243-7065STDY13152760_bissau,VBS70262-7065STDY13152779_bissau,2014082,0.03785819746227323
VBS70243-7065STDY13152760_bissau,VBS70265-7065STDY13152790_bissau,6809716,0.128000534729967
VBS70243-7065STDY13152760_bissau,VBS70266-7065STDY13152791_bissau,2227987,0.041878916444006625
VBS70243-7065STDY13152760_bissau,VBS70285-7065STDY13152810_bissau,1180714,0.022193586834334686
VBS70243-7065STDY13152760_bissau,VBS70291-7065STDY13152816_bissau,4792834,0.09008970636542944
VBS70243-7065STDY13152760_bissau,VBS70293-7065STDY13152818_bissau,9918217,0.1864302534155388
VBS70243-7065STDY13152760_bissau,VBS70317-7065STDY13152842_bissau,816146,0.015340892985511239
VBS70243-7065STDY13152760_bissau,VBS70320-7065STDY13152845_bissau,2835769,0.05330324324401543
VBS70243-7065STDY13152760_bissau,VBS70332-7065STDY13152857_bissau,3510877,0.06599308008897029
VBS70243-7065STDY13152760_bissau,VBS78800-7065STDY13144471_bissau,982133,0.0184609092619937
VBS70243-7065STDY13152760_bissau,VBS79017-7065STDY13144694_bissau,4313535,0.08108044249957387
VBS70243-7065STDY13152760_bissau,VBS79022-7065STDY13144699_bissau,3781368,0.07107743201196436
VBS70243-7065STDY13152760_bissau,VBS79024-7065STDY13144701_bissau,1390591,0.026138592503810665
VBS70243-7065STDY13152760_bissau,VBS79029-7065STDY13144706_bissau,1718660,0.03230522374486764
VBS70243-7065STDY13152760_bissau,VBS79064-7065STDY13144743_bissau,1084711,0.02038904236644777
VBS70243-7065STDY13152760_bissau,VBS79152-7065STDY13144834_bissau,758848,0.01426387675767477
VBS70243-7065STDY13152760_bissau,VBS79193-7065STDY13144876_bissau,8822666,0.16583745427032479
VBS70243-7065STDY13152760_bissau,VBS79195-7065STDY13144878_bissau,3797784,0.07138599947323986
VBS70243-7065STDY13152760_bissau,VBS79209-7065STDY13144892_bissau,9913123,0.18633450276691932
VBS70243-7065STDY13152760_bissau,VBS79248-7065STDY13144933_bissau,2130312,0.04004294380876757
VBS70243-7065STDY13152760_bissau,VBS79249-7065STDY13144934_bissau,672115,0.012633578169784434
VBS70243-7065STDY13152760_bissau,VBS79250-7065STDY13144935_bissau,9113432,0.17130291031596512
VBS70243-7065STDY13152760_bissau,VBS79253-7065STDY13144938_bissau,6204982,0.11663350042642309
VBS70243-7065STDY13152760_bissau,VBS79295-7065STDY13144981_bissau,2667200,0.05013469375694493
VBS70247-7065STDY13152764_bissau,AG0082-C_bissau,8072852,0.15174338735945575
VBS70247-7065STDY13152764_bissau,AG0106-C_bissau,12223164,0.2297557678017824
VBS70247-7065STDY13152764_bissau,AG0111-C_bissau,1626472,0.030572388881315887
VBS70247-7065STDY13152764_bissau,AG0120-C_bissau,886217,0.016658000111427138
VBS70247-7065STDY13152764_bissau,AG0121-C_bissau,799479,0.015027607539782759
VBS70247-7065STDY13152764_bissau,AG0123-C_bissau,780206,0.014665337761446826
VBS70247-7065STDY13152764_bissau,AG0124-C_bissau,1076083,0.02022686400047037
VBS70247-7065STDY13152764_bissau,AG0128-C_bissau,567124,0.010660088505628988
VBS70247-7065STDY13152764_bissau,AG0129-C_bissau,6187839,0.11631126772730967
VBS70247-7065STDY13152764_bissau,AG0138-C_bissau,3436590,0.06459672586164494
VBS70247-7065STDY13152764_bissau,AG0144-C_bissau,1085961,0.020412538304958636
VBS70247-7065STDY13152764_bissau,AG0147-C_bissau,2346521,0.04410697050436419
VBS70247-7065STDY13152764_bissau,AG0148-C_bissau,5907783,0.11104712488283046
VBS70247-7065STDY13152764_bissau,AG0152-C_bissau,716822,0.013473924508188654
VBS70247-7065STDY13152764_bissau,AG0162-C_bissau,630974,0.01186026104476401
VBS70247-7065STDY13152764_bissau,AG0169-C_bissau,903581,0.016984386892469276
VBS70247-7065STDY13152764_bissau,AG0178-C_bissau,540043,0.010151053696978784
VBS70247-7065STDY13152764_bissau,AG0179-C_bissau,529001,0.0099434999745492
VBS70247-7065STDY13152764_bissau,AG0183-C_bissau,1687474,0.031719028274147756
VBS70247-7065STDY13152764_bissau,AG0197-C_bissau,925364,0.017393836515335027
VBS70247-7065STDY13152764_bissau,AG0203-C_bissau,4300390,0.08083335921019362
VBS70247-7065STDY13152764_bissau,AG0214-C_bissau,1096936,0.02061883264508404
VBS70247-7065STDY13152764_bissau,AG0221-C_bissau,11183678,0.21021680849065774
VBS70247-7065STDY13152764_bissau,AG0226-C_bissau,880920,0.016558433722393493
VBS70247-7065STDY13152764_bissau,AG0442-CW_bissau,3307714,0.06217427580442387
VBS70247-7065STDY13152764_bissau,AG0446-CW_bissau,582756,0.01095391931427047
VBS70247-7065STDY13152764_bissau,AG0454-CW_bissau,541384,0.01017626013981324
VBS70247-7065STDY13152764_bissau,VBS70253-7065STDY13152770_bissau,3176982,0.05971693897770187
VBS70247-7065STDY13152764_bissau,VBS70257-7065STDY13152774_bissau,6634106,0.1246996373204525
VBS70247-7065STDY13152764_bissau,VBS70258-7065STDY13152775_bissau,1518181,0.028536869939491755
VBS70247-7065STDY13152764_bissau,VBS70262-7065STDY13152779_bissau,16659975,0.31315339855404867
VBS70247-7065STDY13152764_bissau,VBS70265-7065STDY13152790_bissau,3038194,0.057108175526465035
VBS70247-7065STDY13152764_bissau,VBS70266-7065STDY13152791_bissau,7168976,0.1347534554254979
VBS70247-7065STDY13152764_bissau,VBS70291-7065STDY13152816_bissau,1348314,0.025343922269871567
VBS70247-7065STDY13152764_bissau,VBS70293-7065STDY13152818_bissau,3555321,0.06682848288191182
VBS70247-7065STDY13152764_bissau,VBS70308-7065STDY13152833_bissau,720704,0.013546893494827999
VBS70247-7065STDY13152764_bissau,VBS70320-7065STDY13152845_bissau,11902444,0.2237272738824185
VBS70247-7065STDY13152764_bissau,VBS70326-7065STDY13152851_bissau,864249,0.01624507308966178
VBS70247-7065STDY13152764_bissau,VBS70332-7065STDY13152857_bissau,7698125,0.1446997373191668
VBS70247-7065STDY13152764_bissau,VBS78282-7065STDY13143937_gambiae,577684,0.010858582194168782
VBS70247-7065STDY13152764_bissau,VBS78400-7065STDY13144057_bissau,1990325,0.03741164305331112
VBS70247-7065STDY13152764_bissau,VBS78526-7065STDY13144188_bissau,1350340,0.02538200448700998
VBS70247-7065STDY13152764_bissau,VBS79017-7065STDY13144694_bissau,1400299,0.026321071360661454
VBS70247-7065STDY13152764_bissau,VBS79018-7065STDY13144695_bissau,954459,0.01794072798011394
VBS70247-7065STDY13152764_bissau,VBS79022-7065STDY13144699_bissau,2951195,0.055472877002859584
VBS70247-7065STDY13152764_bissau,VBS79029-7065STDY13144706_bissau,4216505,0.07925659376860643
VBS70247-7065STDY13152764_bissau,VBS79064-7065STDY13144743_bissau,1700824,0.031969964897443796
VBS70247-7065STDY13152764_bissau,VBS79193-7065STDY13144876_bissau,1700824,0.031969964897443796
VBS70247-7065STDY13152764_bissau,VBS79195-7065STDY13144878_bissau,419939,0.007893488737851565
VBS70247-7065STDY13152764_bissau,VBS79213-7065STDY13144896_bissau,363635,0.006835156480318938
VBS70247-7065STDY13152764_bissau,VBS79249-7065STDY13144934_bissau,2193962,0.04123935699774085
VBS70247-7065STDY13152764_bissau,VBS79253-7065STDY13144938_bissau,3916721,0.07362162862417333
VBS70252-7065STDY13152769_bissau,AG0082-C_bissau,481118,0.009043455155576571
VBS70252-7065STDY13152769_bissau,AG0085-C_bissau,1078889,0.02027960768323956
VBS70252-7065STDY13152769_bissau,AG0102-C_bissau,1287790,0.024206267723926256
VBS70252-7065STDY13152769_bissau,AG0106-C_bissau,720400,0.013541179282582156
VBS70252-7065STDY13152769_bissau,AG0118-C_bissau,1948498,0.036625431357235935
VBS70252-7065STDY13152769_bissau,AG0119-C_bissau,1921220,0.036112693588676414
VBS70252-7065STDY13152769_bissau,AG0120-C_bissau,690199,0.012973498611408832
VBS70252-7065STDY13152769_bissau,AG0121-C_bissau,755637,0.014203520390828058
VBS70252-7065STDY13152769_bissau,AG0127-C_bissau,441377,0.008296453481688318
VBS70252-7065STDY13152769_bissau,AG0128-C_bissau,406425,0.007639469447422894
VBS70252-7065STDY13152769_bissau,AG0129-C_bissau,1667760,0.03134846912870519
VBS70252-7065STDY13152769_bissau,AG0138-C_bissau,1924815,0.036180267907833664
VBS70252-7065STDY13152769_bissau,AG0144-C_bissau,960886,0.01806153469756141
VBS70252-7065STDY13152769_bissau,AG0145-C_bissau,1518237,0.02853792255753704
VBS70252-7065STDY13152769_bissau,AG0148-C_bissau,535991,0.010074889262701961
VBS70252-7065STDY13152769_bissau,AG0156-C_bissau,3092957,0.05813754199100147
VBS70252-7065STDY13152769_bissau,AG0169-C_bissau,852703,0.016028045804824614
VBS70252-7065STDY13152769_bissau,AG0170-C_bissau,874496,0.016437683395198452
VBS70252-7065STDY13152769_bissau,AG0178-C_bissau,507139,0.009532565408369562
VBS70252-7065STDY13152769_bissau,AG0179-C_bissau,545912,0.010261371827475
VBS70252-7065STDY13152769_bissau,AG0183-C_bissau,1950684,0.036666521054503735
VBS70252-7065STDY13152769_bissau,AG0197-C_bissau,2584258,0.04857565365137035
VBS70252-7065STDY13152769_bissau,AG0203-C_bissau,835128,0.015697692909361842
VBS70252-7065STDY13152769_bissau,AG0204-C_bissau,1657499,0.031155595668657193
VBS70252-7065STDY13152769_bissau,AG0214-C_bissau,3654772,0.0686978385465871
VBS70252-7065STDY13152769_bissau,AG0221-C_bissau,1237821,0.023267012882766697
VBS70252-7065STDY13152769_bissau,AG0229-C_bissau,740779,0.013924238267312502
VBS70252-7065STDY13152769_bissau,AG0442-CW_bissau,467143,0.008780770563025092
VBS70252-7065STDY13152769_bissau,AG0450-CW_bissau,3697178,0.06949493356138052
VBS70252-7065STDY13152769_bissau,VBS70257-7065STDY13152774_bissau,1725807,0.03243956412289737
VBS70252-7065STDY13152769_bissau,VBS70258-7065STDY13152775_bissau,415144,0.007803358317723885
VBS70252-7065STDY13152769_bissau,VBS70262-7065STDY13152779_bissau,2193173,0.0412245263613528
VBS70252-7065STDY13152769_bissau,VBS70265-7065STDY13152790_bissau,2292332,0.04308839337479195
VBS70252-7065STDY13152769_bissau,VBS70308-7065STDY13152833_bissau,1201085,0.022576495445058565
VBS70252-7065STDY13152769_bissau,VBS70317-7065STDY13152842_bissau,1369421,0.025740665289190643
VBS70252-7065STDY13152769_bissau,VBS70326-7065STDY13152851_bissau,6078156,0.11424958370835984
VBS70252-7065STDY13152769_bissau,VBS70332-7065STDY13152857_bissau,3785300,0.07115134083614413
VBS70252-7065STDY13152769_bissau,VBS78293-7065STDY13143949_gambiae,622470,0.011700413475886889
VBS70252-7065STDY13152769_bissau,VBS78526-7065STDY13144188_bissau,1340851,0.025203642118586295
VBS70252-7065STDY13152769_bissau,VBS78660-7065STDY13144325_bissau,1046967,0.019679577803924476
VBS70252-7065STDY13152769_bissau,VBS79017-7065STDY13144694_bissau,755637,0.014203520390828058
VBS70252-7065STDY13152769_bissau,VBS79018-7065STDY13144695_bissau,1732574,0.03256676173561979
VBS70252-7065STDY13152769_bissau,VBS79020-7065STDY13144697_bissau,4660774,0.08760740745363349
VBS70252-7065STDY13152769_bissau,VBS79024-7065STDY13144701_bissau,2422458,0.04553433937052388
VBS70252-7065STDY13152769_bissau,VBS79029-7065STDY13144706_bissau,525917,0.009885530795055192
VBS70252-7065STDY13152769_bissau,VBS79062-7065STDY13144741_bissau,510590,0.00959743299541036
VBS70252-7065STDY13152769_bissau,VBS79193-7065STDY13144876_bissau,1299169,0.02442015595137837
VBS70252-7065STDY13152769_bissau,VBS79195-7065STDY13144878_bissau,946273,0.01778685777799398
VBS70252-7065STDY13152769_bissau,VBS79248-7065STDY13144933_bissau,1852490,0.03482079290559497
VBS70252-7065STDY13152769_bissau,VBS79249-7065STDY13144934_bissau,1440981,0.027085760777060687
VBS70252-7065STDY13152769_bissau,VBS79250-7065STDY13144935_bissau,2884982,0.05422828774156362
VBS70253-7065STDY13152770_bissau,AG0085-C_bissau,4223023,0.07937911099037749
VBS70253-7065STDY13152770_bissau,AG0106-C_bissau,3287882,0.06180149864238588
VBS70253-7065STDY13152770_bissau,AG0118-C_bissau,931653,0.017512049281170897
VBS70253-7065STDY13152770_bissau,AG0119-C_bissau,1712683,0.032192875565284086
VBS70253-7065STDY13152770_bissau,AG0123-C_bissau,931653,0.017512049281170897
VBS70253-7065STDY13152770_bissau,AG0124-C_bissau,3080292,0.05789948114200938
VBS70253-7065STDY13152770_bissau,AG0127-C_bissau,3099544,0.05826135618857833
VBS70253-7065STDY13152770_bissau,AG0128-C_bissau,1811853,0.03405694934298213
VBS70253-7065STDY13152770_bissau,AG0129-C_bissau,2153012,0.040469630052124894
VBS70253-7065STDY13152770_bissau,AG0133-C_bissau,811627,0.015255950468606757
VBS70253-7065STDY13152770_bissau,AG0138-C_bissau,5036899,0.094677335351553
VBS70253-7065STDY13152770_bissau,AG0144-C_bissau,1707112,0.03208815886652886
VBS70253-7065STDY13152770_bissau,AG0145-C_bissau,425761,0.008002923421059774
VBS70253-7065STDY13152770_bissau,AG0147-C_bissau,793962,0.014923905865571203
VBS70253-7065STDY13152770_bissau,AG0152-C_bissau,1287443,0.02419974525139564
VBS70253-7065STDY13152770_bissau,AG0156-C_bissau,4931196,0.09269046240082177
VBS70253-7065STDY13152770_bissau,AG0169-C_bissau,2056999,0.03866489761672989
VBS70253-7065STDY13152770_bissau,AG0170-C_bissau,3009937,0.05657703573886381
VBS70253-7065STDY13152770_bissau,AG0178-C_bissau,4766524,0.08959516385165274
VBS70253-7065STDY13152770_bissau,AG0179-C_bissau,3627680,0.068188596973678
VBS70253-7065STDY13152770_bissau,AG0183-C_bissau,5368578,0.10091182286302935
VBS70253-7065STDY13152770_bissau,AG0197-C_bissau,1044420,0.019631702479614734
VBS70253-7065STDY13152770_bissau,AG0203-C_bissau,8779903,0.16503364881549268
VBS70253-7065STDY13152770_bissau,AG0204-C_bissau,1334990,0.025093474362096548
VBS70253-7065STDY13152770_bissau,AG0221-C_bissau,4903109,0.09216251806085801
VBS70253-7065STDY13152770_bissau,AG0229-C_bissau,590253,0.011094838555083239
VBS70253-7065STDY13152770_bissau,AG0231-C_bissau,6055758,0.11382857408374675
VBS70253-7065STDY13152770_bissau,AG0446-CW_bissau,1976923,0.03715972899897302
VBS70253-7065STDY13152770_bissau,AG0450-CW_bissau,1909741,0.03589692568614344
VBS70253-7065STDY13152770_bissau,AG0454-CW_bissau,2284590,0.04294286893003105
VBS70253-7065STDY13152770_bissau,VBS70257-7065STDY13152774_bissau,8583934,0.161350068356264
VBS70253-7065STDY13152770_bissau,VBS70258-7065STDY13152775_bissau,931653,0.017512049281170897
VBS70253-7065STDY13152770_bissau,VBS70262-7065STDY13152779_bissau,5152168,0.09684401802052019
VBS70253-7065STDY13152770_bissau,VBS70265-7065STDY13152790_bissau,2328809,0.04377404245404063
VBS70253-7065STDY13152770_bissau,VBS70266-7065STDY13152791_bissau,1042096,0.019588018830735333
VBS70253-7065STDY13152770_bissau,VBS70291-7065STDY13152816_bissau,4314072,0.08109053635475814
VBS70253-7065STDY13152770_bissau,VBS70317-7065STDY13152842_bissau,1014919,0.019077179534007494
VBS70253-7065STDY13152770_bissau,VBS70320-7065STDY13152845_bissau,3168521,0.059557899669109515
VBS70253-7065STDY13152770_bissau,VBS70326-7065STDY13152851_bissau,931653,0.017512049281170897
VBS70253-7065STDY13152770_bissau,VBS70332-7065STDY13152857_bissau,2425468,0.045590917590458045
VBS70253-7065STDY13152770_bissau,VBS78293-7065STDY13143949_gambiae,1239913,0.02330633568545848
VBS70253-7065STDY13152770_bissau,VBS78400-7065STDY13144057_bissau,598220,0.011244592268776093
VBS70253-7065STDY13152770_bissau,VBS78526-7065STDY13144188_bissau,517115,0.009720081794437079
VBS70253-7065STDY13152770_bissau,VBS78665-7065STDY13144331_bissau,2164021,0.04067656348177779
VBS70253-7065STDY13152770_bissau,VBS78800-7065STDY13144471_bissau,1302514,0.024483031082833447
VBS70253-7065STDY13152770_bissau,VBS78900-7065STDY13144574_gambiae,629235,0.011827573495107694
VBS70253-7065STDY13152770_bissau,VBS79018-7065STDY13144695_bissau,1190371,0.02237510705689423
VBS70253-7065STDY13152770_bissau,VBS79022-7065STDY13144699_bissau,11355540,0.21344725567814127
VBS70253-7065STDY13152770_bissau,VBS79029-7065STDY13144706_bissau,1841296,0.034610382077042465
VBS70253-7065STDY13152770_bissau,VBS79062-7065STDY13144741_bissau,2780528,0.05226489193259245
VBS70253-7065STDY13152770_bissau,VBS79064-7065STDY13144743_bissau,1489525,0.02799823024831786
VBS70253-7065STDY13152770_bissau,VBS79152-7065STDY13144834_bissau,758848,0.01426387675767477
VBS70253-7065STDY13152770_bissau,VBS79193-7065STDY13144876_bissau,1301859,0.024470719211053753
VBS70253-7065STDY13152770_bissau,VBS79195-7065STDY13144878_bissau,497388,0.009349278291234
VBS70253-7065STDY13152770_bissau,VBS79209-7065STDY13144892_bissau,2198556,0.04132570927095599
VBS70253-7065STDY13152770_bissau,VBS79248-7065STDY13144933_bissau,1850020,0.0347743649310975
VBS70253-7065STDY13152770_bissau,VBS79249-7065STDY13144934_bissau,732631,0.013771082341723275
VBS70253-7065STDY13152770_bissau,VBS79295-7065STDY13144981_bissau,945381,0.01777009107627263
VBS70257-7065STDY13152774_bissau,AG0082-C_bissau,3248911,0.06106897046662032
VBS70257-7065STDY13152774_bissau,AG0085-C_bissau,1460572,0.027454007922153783
VBS70257-7065STDY13152774_bissau,AG0102-C_bissau,1092570,0.020536766031053286
VBS70257-7065STDY13152774_bissau,AG0106-C_bissau,4794251,0.09011634136132536
VBS70257-7065STDY13152774_bissau,AG0108-C_bissau,1532148,0.028799404158036765
VBS70257-7065STDY13152774_bissau,AG0111-C_bissau,812808,0.015278149431311823
VBS70257-7065STDY13152774_bissau,AG0120-C_bissau,886217,0.016658000111427138
VBS70257-7065STDY13152774_bissau,AG0121-C_bissau,1508096,0.02834730470758609
VBS70257-7065STDY13152774_bissau,AG0124-C_bissau,1747220,0.0328420589479639
VBS70257-7065STDY13152774_bissau,AG0127-C_bissau,630108,0.011843983058563682
VBS70257-7065STDY13152774_bissau,AG0128-C_bissau,684885,0.012873612677611439
VBS70257-7065STDY13152774_bissau,AG0129-C_bissau,4429641,0.08326285804896794
VBS70257-7065STDY13152774_bissau,AG0133-C_bissau,756826,0.014225869727539593
VBS70257-7065STDY13152774_bissau,AG0138-C_bissau,533612,0.01003017179252808
VBS70257-7065STDY13152774_bissau,AG0144-C_bissau,1363236,0.02562440738543888
VBS70257-7065STDY13152774_bissau,AG0147-C_bissau,971494,0.018260930630140018
VBS70257-7065STDY13152774_bissau,AG0148-C_bissau,4819572,0.09059229388855226
VBS70257-7065STDY13152774_bissau,AG0152-C_bissau,1401707,0.02634753718580009
VBS70257-7065STDY13152774_bissau,AG0156-C_bissau,479569,0.009014338988573907
VBS70257-7065STDY13152774_bissau,AG0169-C_bissau,903581,0.016984386892469276
VBS70257-7065STDY13152774_bissau,AG0170-C_bissau,2399540,0.045103555435490265
VBS70257-7065STDY13152774_bissau,AG0178-C_bissau,986455,0.018542148818988868
VBS70257-7065STDY13152774_bissau,AG0183-C_bissau,3417542,0.06423868535224096
VBS70257-7065STDY13152774_bissau,AG0203-C_bissau,4575837,0.08601086783019557
VBS70257-7065STDY13152774_bissau,AG0204-C_bissau,1305603,0.0245410942460815
VBS70257-7065STDY13152774_bissau,AG0214-C_bissau,1573117,0.02956948824191809
VBS70257-7065STDY13152774_bissau,AG0221-C_bissau,6884896,0.12941367445576452
VBS70257-7065STDY13152774_bissau,AG0226-C_bissau,472248,0.008876727975903468
VBS70257-7065STDY13152774_bissau,AG0229-C_bissau,533612,0.01003017179252808
VBS70257-7065STDY13152774_bissau,AG0232-C_bissau,1355399,0.025477097249351155
VBS70257-7065STDY13152774_bissau,AG0442-CW_bissau,2208471,0.04151207905522418
VBS70257-7065STDY13152774_bissau,AG0445-CW_bissau,1406686,0.026441126208076572
VBS70257-7065STDY13152774_bissau,AG0450-CW_bissau,1133806,0.021311868847400533
VBS70257-7065STDY13152774_bissau,VBS70258-7065STDY13152775_bissau,561315,0.010550898180181293
VBS70257-7065STDY13152774_bissau,VBS70262-7065STDY13152779_bissau,5670039,0.10657831015856864
VBS70257-7065STDY13152774_bissau,VBS70265-7065STDY13152790_bissau,4053711,0.07619659551745613
VBS70257-7065STDY13152774_bissau,VBS70266-7065STDY13152791_bissau,6012775,0.11302063334373671
VBS70257-7065STDY13152774_bissau,VBS70291-7065STDY13152816_bissau,2060013,0.03872155102366729
VBS70257-7065STDY13152774_bissau,VBS70293-7065STDY13152818_bissau,1968152,0.03699486269762998
VBS70257-7065STDY13152774_bissau,VBS70320-7065STDY13152845_bissau,4888806,0.09189366813404129
VBS70257-7065STDY13152774_bissau,VBS70326-7065STDY13152851_bissau,1392048,0.02616597936973893
VBS70257-7065STDY13152774_bissau,VBS70332-7065STDY13152857_bissau,4305992,0.08093865860822391
VBS70257-7065STDY13152774_bissau,VBS78400-7065STDY13144057_bissau,598220,0.011244592268776093
VBS70257-7065STDY13152774_bissau,VBS78526-7065STDY13144188_bissau,4261633,0.08010485353910111
VBS70257-7065STDY13152774_bissau,VBS78900-7065STDY13144574_gambiae,629235,0.011827573495107694
VBS70257-7065STDY13152774_bissau,VBS79017-7065STDY13144694_bissau,3319894,0.06240322022927374
VBS70257-7065STDY13152774_bissau,VBS79018-7065STDY13144695_bissau,1220326,0.022938163727368618
VBS70257-7065STDY13152774_bissau,VBS79020-7065STDY13144697_bissau,647231,0.012165839822660927
VBS70257-7065STDY13152774_bissau,VBS79022-7065STDY13144699_bissau,4261173,0.08009620703372912
VBS70257-7065STDY13152774_bissau,VBS79024-7065STDY13144701_bissau,1641002,0.03084550567056619
VBS70257-7065STDY13152774_bissau,VBS79062-7065STDY13144741_bissau,1650051,0.03101559746863405
VBS70257-7065STDY13152774_bissau,VBS79121-7065STDY13144801_bissau,832190,0.015642468055485904
VBS70257-7065STDY13152774_bissau,VBS79193-7065STDY13144876_bissau,1458774,0.027420211364199754
VBS70257-7065STDY13152774_bissau,VBS79195-7065STDY13144878_bissau,954459,0.01794072798011394
VBS70257-7065STDY13152774_bissau,VBS79209-7065STDY13144892_bissau,996599,0.018732823059192247
VBS70257-7065STDY13152774_bissau,VBS79235-7065STDY13144919_bissau,957916,0.01800570834765959
VBS70257-7065STDY13152774_bissau,VBS79249-7065STDY13144934_bissau,732631,0.013771082341723275
VBS70258-7065STDY13152775_bissau,AG0082-C_bissau,2827390,0.0531457452689894
VBS70258-7065STDY13152775_bissau,AG0085-C_bissau,1243810,0.023379586623359955
VBS70258-7065STDY13152775_bissau,AG0102-C_bissau,1141180,0.021450476087863834
VBS70258-7065STDY13152775_bissau,AG0106-C_bissau,1664138,0.0312803872972761
VBS70258-7065STDY13152775_bissau,AG0108-C_bissau,2660894,0.05001616144634531
VBS70258-7065STDY13152775_bissau,AG0118-C_bissau,7683997,0.1444341768237416
VBS70258-7065STDY13152775_bissau,AG0120-C_bissau,657174,0.012352735915951757
VBS70258-7065STDY13152775_bissau,AG0123-C_bissau,4541494,0.08536533101717264
VBS70258-7065STDY13152775_bissau,AG0124-C_bissau,655949,0.012329709896211108
VBS70258-7065STDY13152775_bissau,AG0127-C_bissau,2291987,0.04308190849576295
VBS70258-7065STDY13152775_bissau,AG0129-C_bissau,1467802,0.02758990843050063
VBS70258-7065STDY13152775_bissau,AG0144-C_bissau,960914,0.01806206100658405
VBS70258-7065STDY13152775_bissau,AG0145-C_bissau,1257786,0.023642290012662243
VBS70258-7065STDY13152775_bissau,AG0147-C_bissau,515011,0.00968053343073559
VBS70258-7065STDY13152775_bissau,AG0148-C_bissau,1480559,0.027829698580567122
